Run,City,System,FailureTime
64,Chicago,Logistics,20
64,Chicago,Emergency Services,23
64,Chicago,Media,24
64,Chicago,Government Portals,21
64,Houston,Power Grid AI,6
64,Houston,Internet Backbone AI,11
64,Houston,Data Centers,9
64,Houston,Hospitals,14
64,Houston,Finance,18
64,Houston,Logistics,10
64,Houston,Emergency Services,27
64,Houston,Media,16
64,Houston,Government Portals,15
64,Phoenix,Power Grid AI,8
64,Phoenix,Internet Backbone AI,13
64,Phoenix,Data Centers,15
64,Phoenix,Hospitals,21
64,Phoenix,Finance,19
64,Phoenix,Logistics,23
64,Phoenix,Emergency Services,30
64,Phoenix,Media,23
64,Phoenix,Government Portals,20
64,Philadelphia,Power Grid AI,9
64,Philadelphia,Internet Backbone AI,14
64,Philadelphia,Data Centers,19
64,Philadelphia,Hospitals,11
64,Philadelphia,Finance,21
64,Philadelphia,Logistics,24
64,Philadelphia,Emergency Services,18
64,Philadelphia,Media,22
64,Philadelphia,Government Portals,27
64,San Antonio,Power Grid AI,6
64,San Antonio,Internet Backbone AI,11
64,San Antonio,Data Centers,9
64,San Antonio,Hospitals,14
64,San Antonio,Finance,15
64,San Antonio,Logistics,11
64,San Antonio,Emergency Services,21
64,San Antonio,Media,20
64,San Antonio,Government Portals,25
64,San Diego,Power Grid AI,10
64,San Diego,Internet Backbone AI,15
64,San Diego,Data Centers,14
64,San Diego,Hospitals,15
64,San Diego,Finance,17
64,San Diego,Logistics,19
64,San Diego,Emergency Services,25
64,San Diego,Media,18
64,San Diego,Government Portals,21
64,Dallas,Power Grid AI,8
64,Dallas,Internet Backbone AI,14
64,Dallas,Data Centers,14
64,Dallas,Hospitals,11
64,Dallas,Finance,16
64,Dallas,Logistics,12
64,Dallas,Emergency Services,18
64,Dallas,Media,16
64,Dallas,Government Portals,23
64,San Jose,Power Grid AI,8
64,San Jose,Internet Backbone AI,14
64,San Jose,Data Centers,10
64,San Jose,Hospitals,12
64,San Jose,Finance,17
64,San Jose,Logistics,14
64,San Jose,Emergency Services,22
64,San Jose,Media,16
64,San Jose,Government Portals,22
65,New York,Power Grid AI,6
65,New York,Internet Backbone AI,10
65,New York,Data Centers,10
65,New York,Hospitals,14
65,New York,Finance,11
65,New York,Logistics,11
65,New York,Emergency Services,17
65,New York,Media,14
65,New York,Government Portals,16
65,Los Angeles,Power Grid AI,7
65,Los Angeles,Internet Backbone AI,8
65,Los Angeles,Data Centers,13
65,Los Angeles,Hospitals,11
65,Los Angeles,Finance,9
65,Los Angeles,Logistics,12
65,Los Angeles,Emergency Services,17
65,Los Angeles,Media,11
65,Los Angeles,Government Portals,15
65,Chicago,Power Grid AI,4
65,Chicago,Internet Backbone AI,7
65,Chicago,Data Centers,12
65,Chicago,Hospitals,13
65,Chicago,Finance,12
65,Chicago,Logistics,16
65,Chicago,Emergency Services,23
65,Chicago,Media,10
65,Chicago,Government Portals,9
65,Houston,Power Grid AI,4
65,Houston,Internet Backbone AI,6
65,Houston,Data Centers,17
65,Houston,Hospitals,8
65,Houston,Finance,15
65,Houston,Logistics,12
65,Houston,Emergency Services,14
65,Houston,Media,9
65,Houston,Government Portals,13
65,Phoenix,Power Grid AI,4
65,Phoenix,Internet Backbone AI,6
65,Phoenix,Data Centers,9
65,Phoenix,Hospitals,14
65,Phoenix,Finance,12
65,Phoenix,Logistics,10
65,Phoenix,Emergency Services,24
65,Phoenix,Media,14
65,Phoenix,Government Portals,10
65,Philadelphia,Power Grid AI,2
65,Philadelphia,Internet Backbone AI,4
65,Philadelphia,Data Centers,7
65,Philadelphia,Hospitals,14
65,Philadelphia,Finance,7
65,Philadelphia,Logistics,9
65,Philadelphia,Emergency Services,23
65,Philadelphia,Media,12
65,Philadelphia,Government Portals,11
65,San Antonio,Power Grid AI,6
65,San Antonio,Internet Backbone AI,9
65,San Antonio,Data Centers,9
65,San Antonio,Hospitals,11
65,San Antonio,Finance,11
65,San Antonio,Logistics,8
65,San Antonio,Emergency Services,20
65,San Antonio,Media,12
65,San Antonio,Government Portals,19
65,San Diego,Power Grid AI,8
65,San Diego,Internet Backbone AI,8
65,San Diego,Data Centers,20
65,San Diego,Hospitals,10
65,San Diego,Finance,10
65,San Diego,Logistics,12
65,San Diego,Emergency Services,14
65,San Diego,Media,10
65,San Diego,Government Portals,11
65,Dallas,Power Grid AI,0
65,Dallas,Internet Backbone AI,6
65,Dallas,Data Centers,8
65,Dallas,Hospitals,14
65,Dallas,Finance,11
65,Dallas,Logistics,9
65,Dallas,Emergency Services,24
65,Dallas,Media,17
65,Dallas,Government Portals,12
65,San Jose,Power Grid AI,2
65,San Jose,Internet Backbone AI,10
65,San Jose,Data Centers,14
65,San Jose,Hospitals,17
65,San Jose,Finance,13
65,San Jose,Logistics,15
65,San Jose,Emergency Services,29
65,San Jose,Media,13
65,San Jose,Government Portals,12
66,New York,Power Grid AI,4
66,New York,Internet Backbone AI,11
66,New York,Data Centers,15
66,New York,Hospitals,19
66,New York,Finance,14
66,New York,Logistics,15
66,New York,Emergency Services,27
66,New York,Media,17
66,New York,Government Portals,14
66,Los Angeles,Power Grid AI,7
66,Los Angeles,Internet Backbone AI,7
66,Los Angeles,Data Centers,13
66,Los Angeles,Hospitals,16
66,Los Angeles,Finance,14
66,Los Angeles,Logistics,13
66,Los Angeles,Emergency Services,18
66,Los Angeles,Media,16
66,Los Angeles,Government Portals,21
66,Chicago,Power Grid AI,0
66,Chicago,Internet Backbone AI,5
66,Chicago,Data Centers,9
66,Chicago,Hospitals,12
66,Chicago,Finance,12
66,Chicago,Logistics,15
66,Chicago,Emergency Services,20
66,Chicago,Media,7
66,Chicago,Government Portals,16
66,Houston,Power Grid AI,6
66,Houston,Internet Backbone AI,13
66,Houston,Data Centers,15
66,Houston,Hospitals,8
66,Houston,Finance,13
66,Houston,Logistics,9
66,Houston,Emergency Services,11
66,Houston,Media,16
66,Houston,Government Portals,19
66,Phoenix,Power Grid AI,5
66,Phoenix,Internet Backbone AI,11
66,Phoenix,Data Centers,7
66,Phoenix,Hospitals,16
66,Phoenix,Finance,11
66,Phoenix,Logistics,14
66,Phoenix,Emergency Services,31
66,Phoenix,Media,14
66,Phoenix,Government Portals,14
66,Philadelphia,Power Grid AI,4
66,Philadelphia,Internet Backbone AI,8
66,Philadelphia,Data Centers,17
66,Philadelphia,Hospitals,19
66,Philadelphia,Finance,16
66,Philadelphia,Logistics,16
66,Philadelphia,Emergency Services,30
66,Philadelphia,Media,23
66,Philadelphia,Government Portals,10
66,San Antonio,Power Grid AI,2
66,San Antonio,Internet Backbone AI,9
66,San Antonio,Data Centers,10
66,San Antonio,Hospitals,13
66,San Antonio,Finance,11
66,San Antonio,Logistics,8
66,San Antonio,Emergency Services,16
66,San Antonio,Media,12
66,San Antonio,Government Portals,13
66,San Diego,Power Grid AI,7
66,San Diego,Internet Backbone AI,9
66,San Diego,Data Centers,12
66,San Diego,Hospitals,22
66,San Diego,Finance,13
66,San Diego,Logistics,11
66,San Diego,Emergency Services,31
66,San Diego,Media,17
66,San Diego,Government Portals,11
66,Dallas,Power Grid AI,2
66,Dallas,Internet Backbone AI,15
66,Dallas,Data Centers,14
66,Dallas,Hospitals,14
66,Dallas,Finance,13
66,Dallas,Logistics,16
66,Dallas,Emergency Services,25
66,Dallas,Media,21
66,Dallas,Government Portals,17
66,San Jose,Power Grid AI,6
66,San Jose,Internet Backbone AI,8
66,San Jose,Data Centers,11
66,San Jose,Hospitals,8
66,San Jose,Finance,14
66,San Jose,Logistics,11
66,San Jose,Emergency Services,11
66,San Jose,Media,13
66,San Jose,Government Portals,14
67,New York,Power Grid AI,3
67,New York,Internet Backbone AI,10
67,New York,Data Centers,7
67,New York,Hospitals,8
67,New York,Finance,13
67,New York,Logistics,11
67,New York,Emergency Services,18
67,New York,Media,14
67,New York,Government Portals,14
67,Los Angeles,Power Grid AI,0
67,Los Angeles,Internet Backbone AI,8
67,Los Angeles,Data Centers,2
67,Los Angeles,Hospitals,11
67,Los Angeles,Finance,12
67,Los Angeles,Logistics,7
67,Los Angeles,Emergency Services,22
67,Los Angeles,Media,4
67,Los Angeles,Government Portals,11
67,Chicago,Power Grid AI,9
67,Chicago,Internet Backbone AI,11
67,Chicago,Data Centers,13
67,Chicago,Hospitals,13
67,Chicago,Finance,15
67,Chicago,Logistics,15
67,Chicago,Emergency Services,28
67,Chicago,Media,15
67,Chicago,Government Portals,14
67,Houston,Power Grid AI,8
67,Houston,Internet Backbone AI,12
67,Houston,Data Centers,17
67,Houston,Hospitals,11
67,Houston,Finance,13
67,Houston,Logistics,12
67,Houston,Emergency Services,13
67,Houston,Media,21
67,Houston,Government Portals,15
67,Phoenix,Power Grid AI,6
67,Phoenix,Internet Backbone AI,12
67,Phoenix,Data Centers,10
67,Phoenix,Hospitals,17
67,Phoenix,Finance,13
67,Phoenix,Logistics,15
67,Phoenix,Emergency Services,19
67,Phoenix,Media,13
67,Phoenix,Government Portals,19
67,Philadelphia,Power Grid AI,5
67,Philadelphia,Internet Backbone AI,10
67,Philadelphia,Data Centers,9
67,Philadelphia,Hospitals,12
67,Philadelphia,Finance,12
67,Philadelphia,Logistics,15
67,Philadelphia,Emergency Services,27
67,Philadelphia,Media,13
67,Philadelphia,Government Portals,15
67,San Antonio,Power Grid AI,4
67,San Antonio,Internet Backbone AI,8
67,San Antonio,Data Centers,14
67,San Antonio,Hospitals,15
67,San Antonio,Finance,14
67,San Antonio,Logistics,18
67,San Antonio,Emergency Services,20
67,San Antonio,Media,16
67,San Antonio,Government Portals,18
67,San Diego,Power Grid AI,8
67,San Diego,Internet Backbone AI,10
67,San Diego,Data Centers,15
67,San Diego,Hospitals,21
67,San Diego,Finance,12
67,San Diego,Logistics,16
67,San Diego,Emergency Services,27
67,San Diego,Media,14
67,San Diego,Government Portals,14
67,Dallas,Power Grid AI,7
67,Dallas,Internet Backbone AI,9
67,Dallas,Data Centers,15
67,Dallas,Hospitals,11
67,Dallas,Finance,11
67,Dallas,Logistics,18
67,Dallas,Emergency Services,21
67,Dallas,Media,11
67,Dallas,Government Portals,16
67,San Jose,Power Grid AI,7
67,San Jose,Internet Backbone AI,12
67,San Jose,Data Centers,9
67,San Jose,Hospitals,12
67,San Jose,Finance,13
67,San Jose,Logistics,15
67,San Jose,Emergency Services,15
67,San Jose,Media,14
67,San Jose,Government Portals,20
68,New York,Power Grid AI,0
68,New York,Internet Backbone AI,9
68,New York,Data Centers,9
68,New York,Hospitals,6
68,New York,Finance,12
68,New York,Logistics,10
68,New York,Emergency Services,19
68,New York,Media,15
68,New York,Government Portals,11
68,Los Angeles,Power Grid AI,8
68,Los Angeles,Internet Backbone AI,8
68,Los Angeles,Data Centers,13
68,Los Angeles,Hospitals,10
68,Los Angeles,Finance,10
68,Los Angeles,Logistics,10
68,Los Angeles,Emergency Services,22
68,Los Angeles,Media,13
68,Los Angeles,Government Portals,15
68,Chicago,Power Grid AI,2
68,Chicago,Internet Backbone AI,8
68,Chicago,Data Centers,12
68,Chicago,Hospitals,17
68,Chicago,Finance,10
68,Chicago,Logistics,13
68,Chicago,Emergency Services,32
68,Chicago,Media,19
68,Chicago,Government Portals,10
68,Houston,Power Grid AI,2
68,Houston,Internet Backbone AI,10
68,Houston,Data Centers,6
68,Houston,Hospitals,7
68,Houston,Finance,12
68,Houston,Logistics,10
68,Houston,Emergency Services,20
68,Houston,Media,15
68,Houston,Government Portals,15
68,Phoenix,Power Grid AI,3
68,Phoenix,Internet Backbone AI,8
68,Phoenix,Data Centers,11
68,Phoenix,Hospitals,13
68,Phoenix,Finance,10
68,Phoenix,Logistics,10
68,Phoenix,Emergency Services,17
68,Phoenix,Media,14
68,Phoenix,Government Portals,13
68,Philadelphia,Power Grid AI,4
68,Philadelphia,Internet Backbone AI,6
68,Philadelphia,Data Centers,7
68,Philadelphia,Hospitals,9
68,Philadelphia,Finance,10
68,Philadelphia,Logistics,8
68,Philadelphia,Emergency Services,12
68,Philadelphia,Media,8
68,Philadelphia,Government Portals,9
68,San Antonio,Power Grid AI,11
68,San Antonio,Internet Backbone AI,10
68,San Antonio,Data Centers,19
68,San Antonio,Hospitals,23
68,San Antonio,Finance,14
68,San Antonio,Logistics,17
68,San Antonio,Emergency Services,28
68,San Antonio,Media,18
68,San Antonio,Government Portals,19
68,San Diego,Power Grid AI,2
68,San Diego,Internet Backbone AI,12
68,San Diego,Data Centers,15
68,San Diego,Hospitals,11
68,San Diego,Finance,15
68,San Diego,Logistics,17
68,San Diego,Emergency Services,23
68,San Diego,Media,24
68,San Diego,Government Portals,20
68,Dallas,Power Grid AI,7
68,Dallas,Internet Backbone AI,9
68,Dallas,Data Centers,12
68,Dallas,Hospitals,10
68,Dallas,Finance,16
68,Dallas,Logistics,11
68,Dallas,Emergency Services,14
68,Dallas,Media,21
68,Dallas,Government Portals,15
68,San Jose,Power Grid AI,3
68,San Jose,Internet Backbone AI,12
68,San Jose,Data Centers,9
68,San Jose,Hospitals,9
68,San Jose,Finance,13
68,San Jose,Logistics,13
68,San Jose,Emergency Services,13
68,San Jose,Media,15
68,San Jose,Government Portals,15
69,New York,Power Grid AI,5
69,New York,Internet Backbone AI,9
69,New York,Data Centers,14
69,New York,Hospitals,20
69,New York,Finance,11
69,New York,Logistics,13
69,New York,Emergency Services,33
69,New York,Media,15
69,New York,Government Portals,12
69,Los Angeles,Power Grid AI,4
69,Los Angeles,Internet Backbone AI,7
69,Los Angeles,Data Centers,8
69,Los Angeles,Hospitals,6
69,Los Angeles,Finance,15
69,Los Angeles,Logistics,11
69,Los Angeles,Emergency Services,8
69,Los Angeles,Media,10
69,Los Angeles,Government Portals,11
69,Chicago,Power Grid AI,2
69,Chicago,Internet Backbone AI,5
69,Chicago,Data Centers,10
69,Chicago,Hospitals,8
69,Chicago,Finance,15
69,Chicago,Logistics,16
69,Chicago,Emergency Services,17
69,Chicago,Media,11
69,Chicago,Government Portals,11
69,Houston,Power Grid AI,9
69,Houston,Internet Backbone AI,12
69,Houston,Data Centers,13
69,Houston,Hospitals,17
69,Houston,Finance,15
69,Houston,Logistics,15
69,Houston,Emergency Services,30
69,Houston,Media,20
69,Houston,Government Portals,22
69,Phoenix,Power Grid AI,2
69,Phoenix,Internet Backbone AI,9
69,Phoenix,Data Centers,14
69,Phoenix,Hospitals,12
69,Phoenix,Finance,13
69,Phoenix,Logistics,8
69,Phoenix,Emergency Services,21
69,Phoenix,Media,15
69,Phoenix,Government Portals,16
69,Philadelphia,Power Grid AI,6
69,Philadelphia,Internet Backbone AI,9
69,Philadelphia,Data Centers,8
69,Philadelphia,Hospitals,16
69,Philadelphia,Finance,13
69,Philadelphia,Logistics,15
69,Philadelphia,Emergency Services,30
69,Philadelphia,Media,13
69,Philadelphia,Government Portals,12
69,San Antonio,Power Grid AI,0
69,San Antonio,Internet Backbone AI,7
69,San Antonio,Data Centers,5
69,San Antonio,Hospitals,3
69,San Antonio,Finance,13
69,San Antonio,Logistics,7
69,San Antonio,Emergency Services,11
69,San Antonio,Media,10
69,San Antonio,Government Portals,19
69,San Diego,Power Grid AI,11
69,San Diego,Internet Backbone AI,10
69,San Diego,Data Centers,15
69,San Diego,Hospitals,21
69,San Diego,Finance,17
69,San Diego,Logistics,17
69,San Diego,Emergency Services,31
69,San Diego,Media,19
69,San Diego,Government Portals,15
69,Dallas,Power Grid AI,4
69,Dallas,Internet Backbone AI,10
69,Dallas,Data Centers,14
69,Dallas,Hospitals,14
69,Dallas,Finance,12
69,Dallas,Logistics,9
69,Dallas,Emergency Services,16
69,Dallas,Media,16
69,Dallas,Government Portals,22
69,San Jose,Power Grid AI,7
69,San Jose,Internet Backbone AI,9
69,San Jose,Data Centers,15
69,San Jose,Hospitals,9
69,San Jose,Finance,11
69,San Jose,Logistics,18
69,San Jose,Emergency Services,13
69,San Jose,Media,17
69,San Jose,Government Portals,18
70,New York,Power Grid AI,7
70,New York,Internet Backbone AI,12
70,New York,Data Centers,18
70,New York,Hospitals,10
70,New York,Finance,19
70,New York,Logistics,12
70,New York,Emergency Services,19
70,New York,Media,22
70,New York,Government Portals,25
70,Los Angeles,Power Grid AI,7
70,Los Angeles,Internet Backbone AI,12
70,Los Angeles,Data Centers,15
70,Los Angeles,Hospitals,19
70,Los Angeles,Finance,17
70,Los Angeles,Logistics,12
70,Los Angeles,Emergency Services,23
70,Los Angeles,Media,14
70,Los Angeles,Government Portals,14
70,Chicago,Power Grid AI,0
70,Chicago,Internet Backbone AI,5
70,Chicago,Data Centers,8
70,Chicago,Hospitals,8
70,Chicago,Finance,15
70,Chicago,Logistics,6
70,Chicago,Emergency Services,16
70,Chicago,Media,12
70,Chicago,Government Portals,13
70,Houston,Power Grid AI,9
70,Houston,Internet Backbone AI,13
70,Houston,Data Centers,20
70,Houston,Hospitals,15
70,Houston,Finance,15
70,Houston,Logistics,13
70,Houston,Emergency Services,28
70,Houston,Media,27
70,Houston,Government Portals,15
70,Phoenix,Power Grid AI,7
70,Phoenix,Internet Backbone AI,8
70,Phoenix,Data Centers,11
70,Phoenix,Hospitals,22
70,Phoenix,Finance,15
70,Phoenix,Logistics,19
70,Phoenix,Emergency Services,33
70,Phoenix,Media,15
70,Phoenix,Government Portals,17
70,Philadelphia,Power Grid AI,10
70,Philadelphia,Internet Backbone AI,11
70,Philadelphia,Data Centers,14
70,Philadelphia,Hospitals,14
70,Philadelphia,Finance,16
70,Philadelphia,Logistics,17
70,Philadelphia,Emergency Services,18
70,Philadelphia,Media,17
70,Philadelphia,Government Portals,24
70,San Antonio,Power Grid AI,5
70,San Antonio,Internet Backbone AI,8
70,San Antonio,Data Centers,11
70,San Antonio,Hospitals,14
70,San Antonio,Finance,10
70,San Antonio,Logistics,7
70,San Antonio,Emergency Services,26
70,San Antonio,Media,15
70,San Antonio,Government Portals,22
70,San Diego,Power Grid AI,9
70,San Diego,Internet Backbone AI,11
70,San Diego,Data Centers,15
70,San Diego,Hospitals,15
70,San Diego,Finance,17
70,San Diego,Logistics,12
70,San Diego,Emergency Services,27
70,San Diego,Media,18
70,San Diego,Government Portals,14
70,Dallas,Power Grid AI,9
70,Dallas,Internet Backbone AI,13
70,Dallas,Data Centers,12
70,Dallas,Hospitals,16
70,Dallas,Finance,17
70,Dallas,Logistics,14
70,Dallas,Emergency Services,27
70,Dallas,Media,23
70,Dallas,Government Portals,22
70,San Jose,Power Grid AI,7
70,San Jose,Internet Backbone AI,7
70,San Jose,Data Centers,9
70,San Jose,Hospitals,9
70,San Jose,Finance,18
70,San Jose,Logistics,14
70,San Jose,Emergency Services,15
70,San Jose,Media,12
70,San Jose,Government Portals,14
71,New York,Power Grid AI,7
71,New York,Internet Backbone AI,7
71,New York,Data Centers,16
71,New York,Hospitals,15
71,New York,Finance,8
71,New York,Logistics,11
71,New York,Emergency Services,23
71,New York,Media,10
71,New York,Government Portals,11
71,Los Angeles,Power Grid AI,5
71,Los Angeles,Internet Backbone AI,12
71,Los Angeles,Data Centers,19
71,Los Angeles,Hospitals,12
71,Los Angeles,Finance,9
71,Los Angeles,Logistics,12
71,Los Angeles,Emergency Services,18
71,Los Angeles,Media,22
71,Los Angeles,Government Portals,14
71,Chicago,Power Grid AI,10
71,Chicago,Internet Backbone AI,9
71,Chicago,Data Centers,18
71,Chicago,Hospitals,16
71,Chicago,Finance,6
71,Chicago,Logistics,14
71,Chicago,Emergency Services,29
71,Chicago,Media,11
71,Chicago,Government Portals,24
71,Houston,Power Grid AI,9
71,Houston,Internet Backbone AI,11
71,Houston,Data Centers,15
71,Houston,Hospitals,12
71,Houston,Finance,9
71,Houston,Logistics,11
71,Houston,Emergency Services,19
71,Houston,Media,16
71,Houston,Government Portals,15
71,Phoenix,Power Grid AI,7
71,Phoenix,Internet Backbone AI,8
71,Phoenix,Data Centers,11
71,Phoenix,Hospitals,11
71,Phoenix,Finance,10
71,Phoenix,Logistics,14
71,Phoenix,Emergency Services,14
71,Phoenix,Media,14
71,Phoenix,Government Portals,11
71,Philadelphia,Power Grid AI,11
71,Philadelphia,Internet Backbone AI,7
71,Philadelphia,Data Centers,16
71,Philadelphia,Hospitals,16
71,Philadelphia,Finance,9
71,Philadelphia,Logistics,16
71,Philadelphia,Emergency Services,20
71,Philadelphia,Media,15
71,Philadelphia,Government Portals,11
